name,length,geometry
"['John Street', 'Gold Street', 'Hudson Avenue']",723.6399999999999,"LINESTRING (-73.9826479 40.7036277, -73.9827376 40.7029715, -73.9828191 40.702375, -73.9828076 40.7022873, -73.9828191 40.702375, -73.9827376 40.7029715, -73.9826479 40.7036277, -73.9825717 40.7041852, -73.9825581 40.7042791, -73.98102 40.704229, -73.9810717 40.7035762, -73.9810754 40.7035285, -73.981111 40.703063, -73.981124 40.702909, -73.981111 40.703063, -73.9810754 40.7035285, -73.9810717 40.7035762)"
"['East New York Avenue', 'Pacific Street']",967.2149999999999,"LINESTRING (-73.9001336 40.6769394, -73.9002224 40.6769018, -73.9007242 40.6766891, -73.9008492 40.6766331, -73.9009598 40.6765859, -73.9009832 40.6765759, -73.9010704 40.6765057, -73.9012306 40.6764319, -73.9021861 40.6760113, -73.9031324 40.6756437, -73.9042979 40.6752591, -73.9043564 40.6752412, -73.9044163 40.6752228, -73.9045351 40.6751864, -73.9045909 40.6751888, -73.904738 40.6751951, -73.9049551 40.6752043, -73.906203 40.675273, -73.9081588 40.6753731, -73.9083461 40.6753844, -73.911002 40.675544)"
"['7th Avenue', '23rd Street']",1153.398,"LINESTRING (-73.9986657 40.662699, -73.996901 40.6616284, -73.9967848 40.661558, -73.994588 40.660228, -73.9925213 40.6589852, -73.9924654 40.6589515, -73.9924598 40.6589215, -73.9924432 40.6588893, -73.9924175 40.6588631, -73.9923713 40.6588484, -73.9923369 40.6588474, -73.9922981 40.6588507, -73.9902537 40.6576239, -73.9901867 40.6575837, -73.989593 40.658134, -73.9890152 40.6586889, -73.989593 40.658134)"
"['Vanderbilt Street', 'East 5th Street']",1165.705,"LINESTRING (-73.9811081 40.6515922, -73.9809842 40.6516474, -73.979994 40.652032, -73.979115 40.652378, -73.978897 40.652463, -73.97823 40.652721, -73.978064 40.652788, -73.9777951 40.6528872, -73.9777125 40.6529034, -73.9776222 40.6528941, -73.9775349 40.6528651, -73.9774786 40.6528169, -73.9773752 40.6526587, -73.9772809 40.6524756, -73.9772098 40.6523148, -73.9771253 40.6519679, -73.9769756 40.6509668, -73.9769568 40.6508695, -73.9768803 40.6505542, -73.9766133 40.6492363, -73.9766046 40.6491753, -73.9765885 40.6490888, -73.9765829 40.6490523, -73.976336 40.6477286, -73.975919 40.645544)"
"['Box Street', 'Paidge Avenue']",1079.9750000000001,"LINESTRING (-73.9554272 40.7372958, -73.9555462 40.7372811, -73.9556008 40.7372756, -73.9564523 40.7371956, -73.956517 40.7371891, -73.9567203 40.7371676, -73.9568299 40.7371576, -73.9569305 40.7371418, -73.9568299 40.7371576, -73.9567203 40.7371676, -73.956517 40.7371891, -73.9564523 40.7371956, -73.9556008 40.7372756, -73.9555462 40.7372811, -73.9554272 40.7372958, -73.955305 40.7373119, -73.9533505 40.7374961, -73.9532922 40.7375007, -73.9532044 40.7375049, -73.9531274 40.737508, -73.9529508 40.7375241, -73.9528592 40.737531, -73.9528248 40.7375315, -73.9527907 40.7375286, -73.9527565 40.7375222, -73.9527163 40.7375111, -73.9526594 40.7374956, -73.952613 40.7374824, -73.9522456 40.7373671, -73.9521071 40.7373228, -73.9518546 40.7372417, -73.9518093 40.7372265, -73.9513577 40.737084, -73.9513424 40.7370792, -73.9512301 40.7370457, -73.9505795 40.7368365, -73.9504444 40.7367939, -73.9502067 40.7367175, -73.9488881 40.7363061, -73.94881 40.736288, -73.9487085 40.7362842, -73.94881 40.736288, -73.9488881 40.7363061, -73.9502067 40.7367175, -73.9504444 40.7367939, -73.9505795 40.7368365, -73.9512301 40.7370457)"
"['Columbia Heights', 'Pierrepont Street']",840.0009999999999,"LINESTRING (-73.997078 40.696311, -73.996413 40.696131, -73.997078 40.696311, -73.9973011 40.696368, -73.9963273 40.6983645, -73.9960124 40.6990102, -73.9956954 40.6996601, -73.9956073 40.6998408, -73.9953789 40.700309, -73.9953203 40.7004291, -73.9951355 40.7008554, -73.9950992 40.7009319, -73.9946178 40.7019373, -73.9945391 40.7021061, -73.9945233 40.7021393, -73.9945025 40.7021814, -73.9944631 40.7022938)"
"['Shore Parkway', 'East 12th Street']",851.527,"LINESTRING (-73.9569481 40.5829918, -73.9570768 40.583052, -73.9571753 40.5831459, -73.9574753 40.5846595, -73.9576144 40.5854076, -73.9578286 40.5865032, -73.9578601 40.5865648, -73.9579183 40.5866427, -73.9580382 40.5867499, -73.9581159 40.5870924, -73.9581958 40.5875483, -73.9581159 40.5870924, -73.9580382 40.5867499, -73.957935 40.586076, -73.9578056 40.5853741, -73.957802 40.5853194, -73.957844 40.5852865, -73.9586614 40.5851772)"
"['Prospect Avenue', 'Hamilton Avenue']",1071.908,"LINESTRING (-73.987569 40.662339, -73.9882282 40.6627401, -73.9883236 40.6627982, -73.9884113 40.6628515, -73.9900232 40.6638319, -73.990418 40.6640721, -73.9905048 40.6641394, -73.9905941 40.6642079, -73.991969 40.6650215, -73.9922246 40.66516, -73.9926376 40.6654055, -73.9927351 40.6654635, -73.9928529 40.6655335, -73.9929328 40.665581, -73.9945602 40.6666018, -73.9947102 40.6667277, -73.9948535 40.6668553, -73.9950265 40.6670669, -73.9954449 40.6675409, -73.9957252 40.6678481, -73.9959373 40.6681064, -73.9961823 40.6684112, -73.9964719 40.6688774, -73.9965506 40.6689894)"
"['Floyd Bennett Drive', 'Aviation Road']",1529.629,"LINESTRING (-73.8914624 40.5816506, -73.8913469 40.5817234, -73.8912489 40.581785, -73.8911951 40.5818046, -73.8909299 40.581827, -73.890682 40.5818156, -73.8905418 40.5818051, -73.8902577 40.5817692, -73.8899773 40.5817497, -73.8898154 40.5817505, -73.889698 40.5817587, -73.8895362 40.5817785, -73.8888357 40.5818958, -73.8882166 40.5820093, -73.8880549 40.5820447, -73.8877851 40.5821039, -73.8873651 40.58221, -73.8866504 40.5824198, -73.8864614 40.5824775, -73.8865158 40.5825795, -73.8864614 40.5824775, -73.8860734 40.5825976, -73.8857859 40.5827393, -73.8860895 40.5827032, -73.8865158 40.5825795, -73.8866517 40.5827998, -73.8867891 40.5829562, -73.8869693 40.5830866, -73.8879993 40.5837841, -73.890291 40.5854997, -73.8907459 40.5858439, -73.8913467 40.5863067, -73.8917673 40.5866587, -73.8940589 40.5887053)"
"['Adams Street', 'Sands Street']",1185.504,"LINESTRING (-73.9804642 40.6997133, -73.9805914 40.6997455, -73.9806811 40.6997689, -73.9813173 40.6997935, -73.9820107 40.699822, -73.9824911 40.6998353, -73.9829459 40.6998478, -73.9830878 40.6998495, -73.983861 40.6998587, -73.9838768 40.6998589, -73.9842636 40.699864, -73.9844107 40.6998673, -73.9844536 40.6998682, -73.9849572 40.6999219, -73.9851178 40.6999482, -73.9852928 40.6999881, -73.9854445 40.7000324, -73.9858056 40.7001612, -73.9858976 40.7001847, -73.9860399 40.7002069, -73.9861887 40.7002154, -73.9862455 40.7002165, -73.986319 40.7002155, -73.9863917 40.7002146, -73.9865261 40.7002114, -73.9868655 40.7001962, -73.9869446 40.700189, -73.9870332 40.7001815, -73.9877677 40.7001994, -73.9886002 40.7002222, -73.9886691 40.7002407, -73.9887021 40.7002816, -73.9887085 40.7003777, -73.9886944 40.7006444, -73.9886916 40.7006978, -73.988627 40.701592, -73.9885835 40.702201, -73.9885674 40.7024274, -73.9885462 40.7024827, -73.9885191 40.7025535, -73.9885119 40.7027788, -73.9886304 40.7029777, -73.988762 40.7031724, -73.9887769 40.7033663, -73.9887654 40.703549, -73.9888402 40.7037036, -73.988931 40.7038339, -73.9888402 40.7037036, -73.9887654 40.703549, -73.9887769 40.7033663, -73.988762 40.7031724)"
"['North 6th Street', 'North 6th Place']",1046.554,"LINESTRING (-73.95446 40.71488, -73.9545288 40.7149228, -73.9556947 40.7156489, -73.95578 40.715702, -73.9558614 40.7157528, -73.9569738 40.7164473, -73.957031 40.716483, -73.9571037 40.716528, -73.957797 40.716957, -73.958263 40.7172454, -73.958319 40.71728, -73.9583894 40.7173238, -73.9595403 40.7180391, -73.959606 40.71808, -73.9596816 40.7181272, -73.9609663 40.7189295, -73.961028 40.718968, -73.9610994 40.7190125, -73.9622389 40.7197297, -73.9622901 40.7197594, -73.9623959 40.7198198, -73.963226 40.7203316, -73.9632805 40.7203652, -73.9632233 40.7204195, -73.9629206 40.7207035, -73.9628614 40.7207496, -73.9628029 40.7207716, -73.9627024 40.7207901, -73.9626381 40.7208061, -73.9625349 40.7208419)"
"['Smith Street', 'Lorraine Street']",1112.514,"LINESTRING (-73.9992088 40.6725106, -73.9992538 40.6724138, -73.9992867 40.6723431, -73.9993022 40.6723216, -73.999333 40.6723054, -73.9993759 40.6722921, -73.9994121 40.6722921, -73.9994413 40.6723003, -73.9996531 40.6723597, -74.0004368 40.6725792, -74.0004948 40.6725954, -74.0005819 40.6726198, -74.0007485 40.6726658, -74.0009401 40.6727186, -74.0024891 40.6731458, -74.0026077 40.6731785, -74.0027378 40.6732151, -74.0044314 40.6736917, -74.0060009 40.6741425, -74.0044314 40.6736917, -74.0027378 40.6732151, -74.0026077 40.6731785, -74.0024891 40.6731458, -74.0009401 40.6727186, -74.0007485 40.6726658, -74.0005819 40.6726198)"
"['Seawall Avenue', 'Shore Boulevard']",1060.8919999999998,"LINESTRING (-73.9347496 40.5809264, -73.9349539 40.5809238, -73.9358391 40.5809122, -73.9359237 40.5809111, -73.9360213 40.5809098, -73.9362254 40.5809072, -73.9366048 40.5809022, -73.9370393 40.580876, -73.9370932 40.5808727, -73.9380493 40.5808579, -73.9370932 40.5808727, -73.9370393 40.580876, -73.9366048 40.5809022, -73.9362254 40.5809072, -73.9360213 40.5809098, -73.9359237 40.5809111, -73.9358391 40.5809122, -73.9349539 40.5809238, -73.9347496 40.5809264, -73.9341115 40.5809348, -73.933401 40.5809441, -73.9329161 40.5809504, -73.9326101 40.5809544, -73.9323329 40.5799789, -73.9323155 40.5799188, -73.9321976 40.5795121, -73.9321145 40.57924, -73.9320748 40.5791101, -73.932174 40.5789624, -73.9320624 40.5785722, -73.9319375 40.5781357)"
"['Bassett Avenue', 'Arkansas Drive']",1070.194,"LINESTRING (-73.903069 40.608641, -73.903954 40.608879, -73.904838 40.609117, -73.903954 40.608879, -73.903069 40.608641, -73.902227 40.608411, -73.902439 40.607953, -73.902586 40.607753, -73.902756 40.607553, -73.90293 40.607375, -73.903131 40.607193, -73.903347 40.607022, -73.903529 40.606895, -73.904323 40.606467, -73.905186 40.606181, -73.904323 40.606467, -73.903529 40.606895, -73.903347 40.607022, -73.903131 40.607193, -73.90293 40.607375, -73.902756 40.607553, -73.902586 40.607753, -73.902439 40.607953)"
"['43rd Street', 'Bush Plaza']",1132.627,"LINESTRING (-74.006241 40.649022, -74.0084397 40.6503529, -74.0085556 40.6504237, -74.0103145 40.651489, -74.0106653 40.6517037, -74.0127633 40.6529667, -74.0128506 40.6530292, -74.0129351 40.6530899, -74.0149057 40.6542812, -74.0149577 40.6543131, -74.0150499 40.6543625, -74.0151207 40.6544075, -74.0151485 40.6544235, -74.0151664 40.6544344, -74.0151996 40.6544513, -74.0152371 40.6544698, -74.0152935 40.654496, -74.0153566 40.6545299, -74.0157371 40.654759, -74.0157947 40.6547924, -74.0158684 40.6548288, -74.0159621 40.654876, -74.0160469 40.6549212, -74.0161404 40.6549768, -74.0161649 40.6549843, -74.0161807 40.6549881, -74.0162012 40.6549899, -74.016225 40.6549884, -74.0162483 40.6549851, -74.0163136 40.6549728, -74.01636 40.6549642, -74.0165053 40.6549372, -74.016556 40.6549267, -74.0166171 40.6549142, -74.0167132 40.6548942, -74.0167428 40.6548854, -74.0167782 40.6548697, -74.0168054 40.6548501, -74.0168573 40.6547964)"
"['Avenue V', 'Gravesend Neck Road']",1103.769,"LINESTRING (-73.942789 40.599795, -73.94367 40.599447, -73.9441144 40.5992743, -73.94455 40.599105, -73.9449952 40.5989319, -73.945432 40.598762, -73.946347 40.598406, -73.9472563 40.5980552, -73.948138 40.5977031, -73.9484947 40.5975699, -73.9490512 40.597495, -73.9491771 40.5974712, -73.949973 40.597377, -73.9510057 40.5972675, -73.952204 40.597131, -73.95315 40.597028, -73.95411 40.59692, -73.9550787 40.5968191)"
"['Union Avenue', 'North 12th Street']",1028.337,"LINESTRING (-73.952152 40.7172308, -73.952055 40.7167359, -73.9520427 40.7166662, -73.952055 40.7167359, -73.952152 40.7172308, -73.9521671 40.7173266, -73.9521753 40.7173812, -73.9521854 40.7174418, -73.9522111 40.7176287, -73.9522446 40.7178204, -73.9522908 40.7180846, -73.9523102 40.718178, -73.9523273 40.7183247, -73.9523721 40.7187096, -73.9523974 40.7187824, -73.9524302 40.718871, -73.9524747 40.719148, -73.9524877 40.7191884, -73.9526298 40.7193005, -73.9528504 40.7194133, -73.9531872 40.7196224, -73.9533963 40.7197528, -73.953469 40.719798, -73.9535433 40.7198444, -73.9546921 40.7205623, -73.954754 40.720601, -73.9548233 40.7206441, -73.9559721 40.7213562, -73.956038 40.721397, -73.9561216 40.7214454, -73.957365 40.7222214, -73.9574014 40.722244, -73.9574639 40.7222828, -73.9575378 40.7223286, -73.9584601 40.7229006, -73.958628 40.7230047, -73.9586791 40.7230362, -73.9587393 40.7230751)"
"['63rd Street', '3rd Avenue']",1024.226,"LINESTRING (-74.0157254 40.6364675, -74.0178243 40.6377175, -74.017931 40.637781, -74.0200405 40.6390544, -74.0201324 40.6391098, -74.0202488 40.63918, -74.0203344 40.6392321, -74.0208767 40.6395618, -74.0212774 40.6397975, -74.0213355 40.6398371, -74.0213651 40.6398831, -74.0213247 40.6401822, -74.0212693 40.6404445, -74.021194 40.6406645, -74.0210405 40.6409376, -74.0209182 40.6412312, -74.0208411 40.6413568, -74.0207638 40.6414335, -74.0205444 40.641651, -74.0202445 40.6419457, -74.0196297 40.6425256, -74.0190509 40.6430788)"
"['Oriental Boulevard', 'Decatur Avenue']",1045.482,"LINESTRING (-73.9372105 40.5783756, -73.9368537 40.5783849, -73.9363466 40.578398, -73.9362268 40.5784011, -73.9362098 40.5783709, -73.9361821 40.5783477, -73.9361453 40.578336, -73.9360937 40.5783265, -73.935901 40.5783302, -73.9358443 40.5783384, -73.9357846 40.5783654, -73.9357502 40.5783981, -73.9357409 40.578436, -73.9357398 40.5784754, -73.9356454 40.5784783, -73.9354727 40.5784837, -73.9343261 40.5785193, -73.9341581 40.5785245, -73.9341449 40.5785249, -73.9340655 40.5785274, -73.9340824 40.5785867, -73.9341965 40.5789862, -73.9343281 40.5794468, -73.9344373 40.5798294, -73.9345575 40.5802505, -73.9345882 40.5803579, -73.9347248 40.5808216, -73.9347496 40.5809264, -73.9347248 40.5808216, -73.9345882 40.5803579, -73.9345575 40.5802505, -73.9344373 40.5798294, -73.9343281 40.5794468, -73.9341965 40.5789862, -73.9340824 40.5785867, -73.9340655 40.5785274, -73.9340481 40.5784662, -73.9340324 40.5784112, -73.9340124 40.5783412, -73.9339853 40.5782462, -73.9339389 40.5780838, -73.9338848 40.5780852, -73.9338153 40.578087, -73.9337214 40.5780894, -73.9335586 40.5780937, -73.9333215 40.5780998, -73.9331054 40.5781054, -73.9328467 40.5781121, -73.9328119 40.578113, -73.9326348 40.5781176, -73.9324186 40.5781232, -73.9321588 40.57813, -73.9319375 40.5781357)"
"['Coney Island Avenue', 'Shore Parkway']",1044.451,"LINESTRING (-73.9539801 40.5857124, -73.9540588 40.5857046, -73.9542331 40.5856873, -73.9545652 40.5856585, -73.9548543 40.585632, -73.9551432 40.5855956, -73.9555602 40.585543, -73.9557743 40.585522, -73.956216 40.5854818, -73.9564936 40.5853879, -73.9566867 40.5853065, -73.9569017 40.5852809, -73.9574146 40.5852231, -73.9577596 40.5851842, -73.9581351 40.5851598, -73.9586614 40.5851772, -73.9587827 40.5851735, -73.9589039 40.5851608, -73.9590323 40.5851398, -73.9591596 40.5851261, -73.9599665 40.5850665, -73.9600268 40.5850649, -73.9600603 40.5850703, -73.9600767 40.5850809, -73.9600868 40.5851025, -73.9601739 40.5862575, -73.960183 40.5864461, -73.9603096 40.5866774, -73.9603213 40.5865039, -73.9603096 40.5866774, -73.9603134 40.5867396, -73.9603199 40.5868477, -73.9603332 40.5870668, -73.9603425 40.5872206, -73.9603502 40.5873111, -73.9603573 40.5873947, -73.9603748 40.5876182, -73.9603864 40.5877631, -73.960408 40.588034, -73.9603864 40.5877631, -73.9603748 40.5876182, -73.9603573 40.5873947, -73.9603502 40.5873111, -73.9603425 40.5872206, -73.9603332 40.5870668, -73.9603199 40.5868477, -73.9603134 40.5867396, -73.9603096 40.5866774)"
"['East 98th Street', 'Hegeman Avenue']",1228.198,"LINESTRING (-73.914413 40.657362, -73.915567 40.658393, -73.9158049 40.6586107, -73.915567 40.658393, -73.914413 40.657362, -73.914029 40.657004, -73.9138897 40.6568804, -73.91378 40.656783, -73.9137124 40.6567233, -73.9135526 40.6565821, -73.9133239 40.6563962, -73.912339 40.655531, -73.911996 40.655561, -73.911083 40.655702, -73.910123 40.655852, -73.909177 40.655995, -73.908245 40.656133, -73.909177 40.655995, -73.910123 40.655852, -73.911083 40.655702)"
"['Buckingham Road', 'Albemarle Road']",752.914,"LINESTRING (-73.9707669 40.6460649, -73.9706175 40.6460814, -73.9705484 40.646089, -73.9699262 40.6461576, -73.9691654 40.6462415, -73.968239 40.6463437, -73.9673125 40.6464459, -73.9664788 40.6465378, -73.966384 40.6465482, -73.9662978 40.6465577, -73.9654562 40.6466506, -73.9645338 40.6467523, -73.9645512 40.6468516, -73.9646455 40.6473536, -73.9647015 40.6474956, -73.9648299 40.6481654, -73.9648261 40.6483128, -73.964903 40.648721)"
"['Brighton 4th Street', 'Brighton 4th Road']",1005.1049999999999,"LINESTRING (-73.9630624 40.5826656, -73.9631527 40.5826462, -73.964244 40.582412, -73.964392 40.581776, -73.964466 40.5814713, -73.9644843 40.5813958, -73.9645539 40.5810838, -73.9645877 40.5809803, -73.9646241 40.5808742, -73.964428 40.580346, -73.964332 40.58008, -73.964237 40.579818, -73.9640383 40.5792536, -73.9640172 40.5791938, -73.9639948 40.5791326, -73.9633384 40.57734, -73.9633129 40.5772809, -73.9632662 40.5771727, -73.9632431 40.5771192, -73.9630203 40.5757839, -73.963008 40.575716, -73.962999 40.5756619, -73.9629564 40.5754133, -73.9629281 40.5752474, -73.9629057 40.575107, -73.9629281 40.5752474, -73.9629564 40.5754133, -73.962999 40.5756619, -73.963008 40.575716)"
"['South 5th Street', 'South 5th Place']",754.849,"LINESTRING (-73.9680033 40.7126936, -73.968145 40.7127401, -73.9682502 40.7127746, -73.968145 40.7127401, -73.9680033 40.7126936, -73.9678687 40.7126504, -73.9678299 40.7126392, -73.9677048 40.7126029, -73.9676431 40.7125817, -73.9662729 40.7121093, -73.9662214 40.7120886, -73.966143 40.712057, -73.9660724 40.7120344, -73.9650485 40.7117069, -73.964958 40.711678, -73.9648452 40.7116888, -73.9642038 40.7114927, -73.9634502 40.7112622, -73.963364 40.7112358, -73.9632934 40.7112144, -73.9625126 40.7109781, -73.9623816 40.7109385, -73.9618784 40.7107862, -73.9617922 40.7107667, -73.9617131 40.7107489, -73.9610811 40.7105529, -73.961023 40.7105354, -73.9609962 40.7105278, -73.9609764 40.7105234, -73.9609619 40.7105224, -73.9609497 40.7105239, -73.9609408 40.7105267, -73.960931 40.7105309, -73.9609222 40.710537, -73.9609131 40.7105455, -73.9606595 40.7109419, -73.9606353 40.7109789, -73.9605909 40.7110488)"
"['18th Street', 'Vanderbilt Street']",1024.621,"LINESTRING (-73.976227 40.653502, -73.9763477 40.6534542, -73.9769078 40.6532325, -73.9769769 40.653226, -73.9770359 40.6532549, -73.977596 40.654079, -73.978039 40.654747, -73.9783267 40.6549535, -73.9784458 40.6550204, -73.9785089 40.6550558, -73.978674 40.6551486, -73.9787106 40.6552056, -73.9805756 40.6563337, -73.9806065 40.6563504, -73.9806533 40.6563807, -73.9807325 40.6564286, -73.9822634 40.6573546, -73.9827658 40.6576583, -73.982853 40.657711, -73.9829477 40.6577673, -73.9839717 40.6583761, -73.9849885 40.6589801, -73.9850738 40.6590308)"
"['Avenue V', 'Gravesend Neck Road']",1034.509,"LINESTRING (-73.9556493 40.5948556, -73.95557 40.59487, -73.9552355 40.5949309, -73.9549853 40.5949799, -73.9548306 40.5950103, -73.954735 40.595029, -73.9546506 40.5950582, -73.9542951 40.5951811, -73.9539803 40.5952879, -73.9539193 40.5953079, -73.9538147 40.5953491, -73.9537188 40.5953878, -73.953364 40.5955466, -73.953057 40.5956861, -73.9529965 40.595713, -73.9529126 40.595756, -73.9528289 40.5957988, -73.9521762 40.5961036, -73.952117 40.5961313, -73.952026 40.5961737, -73.95194 40.596206, -73.9510289 40.5965474, -73.9508802 40.5966031, -73.9507449 40.5966583, -73.9499 40.597003, -73.949023 40.597349, -73.9486531 40.5975055, -73.9481124 40.5975634, -73.9471885 40.5976669, -73.946396 40.5977554, -73.94623 40.597789, -73.945265 40.597894, -73.94623 40.597789)"
"['Williamsburg Street East', 'Rodney Street']",1094.9219999999998,"LINESTRING (-73.9608545 40.7011251, -73.9608086 40.7012196, -73.9606727 40.7014994, -73.9605398 40.701711, -73.959935 40.7029386, -73.959889 40.703032, -73.9598413 40.7031169, -73.9597995 40.7031913, -73.9596305 40.7034901, -73.9589233 40.7047007, -73.958884 40.704768, -73.9588435 40.704852, -73.958759 40.7050273, -73.9581264 40.7061431, -73.9579705 40.7063286, -73.9576721 40.70652, -73.957597 40.706568, -73.9575199 40.7066167, -73.9571244 40.7068627, -73.9570891 40.707076, -73.957082 40.7071415, -73.9570729 40.7072252, -73.95704 40.707526, -73.9568457 40.7078273, -73.956808 40.707879, -73.9567771 40.7079323, -73.9567281 40.7080169, -73.956683 40.7080869, -73.9563371 40.7086264, -73.956305 40.708674, -73.9562707 40.708727, -73.9559196 40.7092737, -73.9558706 40.70935, -73.9558373 40.7094026, -73.9555267 40.7098937, -73.9554897 40.7099521)"
"['Bay 8th Street', 'Shore Parkway']",1013.5409999999998,"LINESTRING (-74.009407 40.600777, -74.010129 40.601218, -74.0103775 40.6013656, -74.01051 40.6014444, -74.010868 40.601657, -74.0115855 40.6020911, -74.0116329 40.6021258, -74.0122122 40.6022636, -74.0126209 40.6023608, -74.0135631 40.6025849, -74.014521 40.602813, -74.0151253 40.6029437, -74.0152875 40.6029788, -74.015367 40.602996, -74.0154231 40.6030106, -74.0155467 40.6030426, -74.0156727 40.6030753, -74.015791 40.603106, -74.0159257 40.6031409, -74.0159859 40.6031565, -74.0160089 40.6031623, -74.016049 40.6031724, -74.0160834 40.603181, -74.0161664 40.6032018, -74.0163014 40.6032357, -74.0164176 40.603265, -74.0165066 40.6032873, -74.0165472 40.6032983, -74.0166746 40.6033327, -74.0167973 40.6033658, -74.0169371 40.6034036, -74.0170141 40.6034244, -74.0170341 40.6034298, -74.0171309 40.6034553, -74.017296 40.6034987, -74.0173259 40.6035066, -74.0174546 40.6035492, -74.0176093 40.6036005, -74.0176893 40.6036207, -74.0180588 40.6038306, -74.0181537 40.6039037, -74.0181993 40.6039712, -74.0182168 40.6040379, -74.0182084 40.6041315, -74.0181783 40.6042176, -74.0181353 40.6042736, -74.0176417 40.6047406, -74.017518 40.6048761, -74.017467 40.6049697, -74.0173035 40.6051302, -74.017467 40.6049697)"
"['East 23rd Street', 'Campus Road']",1131.8929999999998,"LINESTRING (-73.9500845 40.6305447, -73.949143 40.630645, -73.94902 40.630649, -73.948884 40.630671, -73.948783 40.630701, -73.948687 40.63074, -73.948582 40.630799, -73.948487 40.630875, -73.948416 40.630953, -73.9483545 40.6310328, -73.9483315 40.6310625, -73.9481293 40.6313245, -73.948078 40.631391, -73.948049 40.631451, -73.948033 40.631528, -73.948063 40.63157, -73.948131 40.631643, -73.948191 40.631688, -73.948275 40.631736, -73.948761 40.632021, -73.9489158 40.6321085, -73.9492839 40.6323202, -73.9497058 40.6325629, -73.949801 40.6324681, -73.950838 40.632354, -73.9514946 40.6322812, -73.951767 40.632251, -73.9526237 40.6321585, -73.95273 40.632147, -73.9528407 40.6321351, -73.9528508 40.632134, -73.9544319 40.6319641, -73.9544997 40.6319568, -73.954619 40.631944, -73.9546041 40.6318679, -73.954573 40.6317087, -73.9545476 40.6316007, -73.9545726 40.6315498, -73.955473 40.631431, -73.955526 40.63143, -73.955673 40.631421, -73.95583 40.631397, -73.955974 40.631362, -73.95612 40.631311, -73.956239 40.631258, -73.956365 40.631186, -73.956385 40.6311672, -73.956431 40.631124, -73.956519 40.631012, -73.956575 40.630904, -73.95661 40.630792, -73.956622 40.630695, -73.956616 40.630591, -73.956613 40.630573, -73.956595 40.6305169, -73.9565863 40.6304866, -73.956595 40.6305169, -73.956613 40.630573, -73.956616 40.630591)"
